Shop Name,Reviews,Address,Phone,Instagram,Facebook,TikTok,Website,City,State,Country,Email,Rating,Scraped At
Flying Snail Tattoo LLC,41,"Upstairs, 4480 US-101 Bldg A Suite 1, Florence, OR 97439",541) 671-7984,https://www.instagram.com/flyingsnailtattoo,https://www.facebook.com/p,https://www.tiktok.com/@hayhayhooray,N/A,Shady Cove,OR,USA,N/A,4.9,2026-06-17 06:49:26
Body Art by Melody,28,"92573, 92573 River Rd, Junction City, OR 97448",N/A,https://www.instagram.com/bodyartbymelody,https://www.facebook.com/bodyartbymelody,N/A,http://bodyartbymelody.com,Shady Cove,OR,USA,bodyartbymelody@gmail.com,5.0,2026-06-17 06:51:26
Dead Gods Tattoo,203,"11509 SW Pacific Hwy, Portland, OR 97223",503) 352-4405,https://www.instagram.com/p,https://www.facebook.com/DeadGodsTattoo,https://www.tiktok.com/@deadgodstattoo,https://deadgodstattoo.com,Shedd,OR,USA,N/A,4.8,2026-06-17 06:53:53
The All In Tattoo Company,114,"275 Pacific Blvd SW #102, Albany, OR 97321",503) 884-5011,https://www.instagram.com/theallintattooco,https://www.facebook.com/theallintattooco,https://www.tiktok.com/@allintattooco21,https://www.facebook.com/theallintattooco,Shedd,OR,USA,N/A,4.9,2026-06-17 06:56:59
Bigtime Walk-In Tattoo,259,"3949 N Williams Ave, Portland, OR 97227",503) 265-8146,https://www.instagram.com/bigtimetattoopdx,N/A,https://www.tiktok.com/@tysonarndt,https://bigtimepdx.com,Shedd,OR,USA,info@bigtimepdx.com; tysondraws@yahoo.com; user@domain.com,4.9,2026-06-17 06:58:50
Fallen Cherub Tattoo Co.,13,"403 W 1st Ave Suite 1, Albany, OR 97321",541) 979-4660,https://www.instagram.com/fallencherubtattoo,https://www.facebook.com/share,https://www.tiktok.com/@fallencherubtattoo,https://www.facebook.com/share/15o9NtpH5C,Shedd,OR,USA,N/A,5.0,2026-06-17 07:01:18
Atlas Tattoo Studio,297,"4543 N Albina Ave, Portland, OR 97217",503) 281-7499,https://www.instagram.com/atlastattoo,N/A,https://www.tiktok.com/@gokceozaslan,http://www.atlastattoo.com,Shedd,OR,USA,user@domain.com,4.8,2026-06-17 07:02:53
Limitless Tattoo,67,"251 Pacific Blvd SW, Albany, OR 97321",541) 220-3251,N/A,http://facebook.com/Limitlesstattoo,https://www.tiktok.com/@lovinmy2lile_s,http://facebook.com/Limitlesstattoo,Shedd,OR,USA,N/A,4.8,2026-06-17 07:04:21
Viridian Ink Tattoo,58,"116 S Molalla Ave, Molalla, OR 97038",971) 806-7801,N/A,N/A,N/A,https://viridianinktattoo.com,Shedd,OR,USA,N/A,5.0,2026-06-17 07:06:36
Summerland Studios,41,"1845 Fairgrounds Rd NE Suite 11, Salem, OR 97301",N/A,N/A,N/A,N/A,https://www.summerlandstudios.com,Shedd,OR,USA,N/A,5.0,2026-06-17 07:09:14
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,N/A,N/A,N/A,http://crossovertattoostudio.com,Shedd,OR,USA,N/A,4.9,2026-06-17 07:13:43
"Vintage Inks Tattoo, LLC",46,"19665 SW Tualatin Valley Hwy Suite E, Aloha, OR 97006",971) 983-7111,https://instagram.com/vintageinkstattoo,https://www.facebook.com/p,N/A,https://vintageinkstattoo.com,Shedd,OR,USA,N/A,4.9,2026-06-17 07:18:40
OREGON CITY TATTOO,142,"Lower Level, 207 7th St B1, Oregon City, OR 97045",503) 974-9173,N/A,N/A,N/A,http://www.oregoncitytattoo.com,Shedd,OR,USA,N/A,4.8,2026-06-17 07:20:53
Oregon Tattoo Co,227,"104 Commercial St SE, Salem, OR 97301",503) 365-0726,https://www.instagram.com/oregontattoocompany,https://www.facebook.com/oregontattoocompany,https://www.tiktok.com/@oregontattooartist,http://oregontattoo.top,Shedd,OR,USA,N/A,4.7,2026-06-17 07:25:34
P.ink - Salem Oregon fine line tattoos,49,"870 Commercial St SE, Salem, OR 97302",503) 428-7207,https://www.instagram.com/p.ink.tattoostudio,https://www.facebook.com/p.inkbeautystudiollc,https://www.tiktok.com/@p.ink.tattoostudio,https://linktr.ee/_p.ink,Shedd,OR,USA,p.inktatstudio@gmail.com,5.0,2026-06-17 07:26:40
Welcome Home Tattoo,96,"1981 SE Monroe St, Milwaukie, OR 97222",503) 545-0515,https://www.instagram.com/brutalxboogie,https://www.facebook.com/p,https://www.tiktok.com/@inkedabroad,https://welcomehometattoo.com,Shedd,OR,USA,N/A,5.0,2026-06-17 07:28:15
Sellwood Tattoo Parlor,124,"405 W Arlington St, Gladstone, OR 97027",971) 266-8970,https://instagram.com/sellwoodtattoo,https://www.facebook.com/wix,N/A,http://www.sellwoodtattoo.com,Shedd,OR,USA,N/A,4.9,2026-06-17 07:31:44
Graveyard Tattoos,106,"9235 SE Clackamas Rd, Clackamas, OR 97015",503) 655-0200,https://www.instagram.com/popular,https://www.facebook.com/media,https://www.tiktok.com/@brvnogonzalez,http://www.graveyardtattoos.com,Shedd,OR,USA,N/A,4.8,2026-06-17 07:36:20
grieving ink tattoo,34,"106 W 3rd St, Amity, OR 97101",916) 809-4882,https://www.instagram.com/grievinginktattoo,https://www.facebook.com/grievinginktattoo,https://www.tiktok.com/@lifewithlivs_,http://www.grievinginktattoo.com,Shedd,OR,USA,N/A,5.0,2026-06-17 07:38:13
Birdhouse Tattoo,167,"3827 NE Martin Luther King Jr Blvd, Portland, OR 97212",971) 340-5634,https://www.instagram.com/birdhouse.tattoo,N/A,https://www.tiktok.com/@birdhousetattoo,http://www.thebirdhousetattoo.com,Shedd,OR,USA,Hello@thebirdhousetattoo.com; appointments@thebirdhousetattoo.com; user@domain.com,4.9,2026-06-17 07:39:47
Dark Star Tattoo,110,"2360 State St, Salem, OR 97301",503) 763-9696,https://www.instagram.com/darkstartat2,https://www.facebook.com/darkstartattoosalem,https://www.tiktok.com/@darkstar.tattoo,N/A,Shedd,OR,USA,N/A,4.7,2026-06-17 07:40:49
Brigett Price Lucid Ink Tattoo,11,"4625 SE Woodstock Blvd, Portland, OR 97206",503) 758-3407,https://www.instagram.com/brigettprice,https://www.facebook.com/BrigettPriceTattoos,N/A,N/A,Shedd,OR,USA,N/A,5.0,2026-06-17 07:42:01
Darkest Days Tattoo,129,"1107 SW Coast Hwy, Newport, OR 97365",541) 961-4587,N/A,N/A,N/A,https://www.darkestdaystattoo.ink,Shedd,OR,USA,N/A,4.9,2026-06-17 07:44:35
Sea Tramp Tattoo Co walkins after 4,115,"1339 SE 8th Ave, Portland, OR 97214",503) 224-4668,https://www.instagram.com/seatramptattoo,https://www.facebook.com/seatramptattoocompany,https://www.tiktok.com/@reallygoodsoup,http://www.seatramptattoo.com,Shedd,OR,USA,231-9784seatramptattoo@yahoo.com; seatramptattoo@yahoo.com,4.7,2026-06-17 07:45:54
Apollo Art Cooperative,37,"415 NE 3rd St, McMinnville, OR 97128",503) 487-7159,https://www.instagram.com/apolloartcooperative,https://www.facebook.com/FancyRabbitArtCollective,https://www.tiktok.com/@hemi_tattoo,https://m.facebook.com/pg/FancyRabbitArtCollective/photos,Sheridan,OR,USA,N/A,4.6,2026-06-17 07:50:55
Indigenous Arts Tattoo Company,5,"143 SW Court St, Dallas, OR 97338",503) 837-1777,https://www.instagram.com/indigenousarts_tattoo,https://www.facebook.com/p,https://www.tiktok.com/@ampkwaimages,N/A,Sheridan,OR,USA,N/A,5.0,2026-06-17 07:52:39
Parlor on 3rd,25,"405 NE 3rd St Suite 3, McMinnville, OR 97128",541) 282-4081,N/A,https://www.facebook.com/Meta,https://www.tiktok.com/@iamcardib,https://m.facebook.com/parloron3rd,Sheridan,OR,USA,N/A,4.8,2026-06-17 07:56:00
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,N/A,https://www.tiktok.com/@thegirlybaskett,https://sundewtattoo.com,Sheridan,OR,USA,N/A,5.0,2026-06-17 07:58:08
Tattoos by Savy,9,"415 NE 3rd St, McMinnville, OR 97128",971) 801-4212,https://www.instagram.com/savyyjb,https://www.facebook.com/savytattoos,https://www.tiktok.com/@savvysimms,https://www.tattoosbysavy.com,Sheridan,OR,USA,N/A,5.0,2026-06-17 08:00:40
M.inked Beauty LLC,7,"1900 NE Hwy 99W suite H, McMinnville, OR 97128",971) 241-5072,https://www.instagram.com/m.inkedbeautyllc,https://www.facebook.com/covetedbeautyxmolly,https://www.tiktok.com/@marianagvarela,N/A,Sheridan,OR,USA,N/A,4.4,2026-06-17 08:02:11
Nettle Tattoo,1,"415 NE 3rd St, McMinnville, OR 97128",N/A,N/A,N/A,N/A,https://nettletattoos.com,Sheridan,OR,USA,N/A,5.0,2026-06-17 08:04:44
Main Street Tattoo,42,"259 S Main St, Independence, OR 97351",503) 838-9891,https://www.instagram.com/outinthestyx,https://www.facebook.com/mainstreet.tattoo.mftx,https://www.tiktok.com/@mainstreettattooperth,N/A,Sheridan,OR,USA,N/A,4.7,2026-06-17 08:05:57
SIC Tattoos,40,"18847 SW 84th Ave, Tualatin, OR 97062",503) 885-3938,https://www.instagram.com/sictattoosllc,https://www.facebook.com/sic.sidetattooing,https://www.tiktok.com/@sicc.sixx.sicc,https://web.getporter.io/shop/sic-tattoos,Sheridan,OR,USA,N/A,4.8,2026-06-17 08:07:54
Stay True Tattoo,109,"2600 NW U.S. 101 E, Lincoln City, OR 97367",541) 364-1084,http://instagram.com/staytruelincolncity,N/A,https://www.tiktok.com/@staytruelbk,https://www.staytruelincolncity.com,Sheridan,OR,USA,staytruelincolncity@gmail.com; user@domain.com,4.9,2026-06-17 08:11:11
Artemis,2,"415 NE 3rd St, McMinnville, OR 97128",N/A,https://www.instagram.com/nasaartemis,https://www.facebook.com/NASAArtemis,https://www.tiktok.com/en,N/A,Sheridan,OR,USA,N/A,5.0,2026-06-17 08:12:19
The Silverton Tattoo Co.,67,"208 E Main St, Silverton, OR 97381",971) 343-3333,N/A,https://www.facebook.com/silvertontattoo,N/A,https://www.facebook.com/silvertontattoo,Silverton,OR,USA,N/A,4.6,2026-06-17 08:18:56
Big O' Tatties,9,"224 Airport Rd NE, Silverton, OR 97381",N/A,https://www.instagram.com/bigotatties,N/A,https://www.tiktok.com/@kelliegerardi,https://www.instagram.com/bigotatties,Silverton,OR,USA,bigotatties@gmail.com,5.0,2026-06-17 08:20:30
Eastwood Tattoos,39,"101 W Main Ave Suite 203, Sisters, OR 97759",541) 719-8845,N/A,N/A,N/A,http://eastwoodtattoos.com,Sisters,OR,USA,N/A,4.8,2026-06-17 08:25:01
Sweet Home Tattoo,23,"1228 Main St, Sweet Home, OR 97386",503) 984-1576,N/A,N/A,N/A,N/A,Sodaville,OR,USA,N/A,4.7,2026-06-17 08:29:07
No Hope No Fear Tattoo Art Studio,35,"828 SE 1st St, McMinnville, OR 97128",503) 583-2833,N/A,N/A,N/A,http://www.nohopenofeartattoo.com,Sodaville,OR,USA,N/A,4.8,2026-06-17 08:32:37
The All In Tattoo Company,114,"275 Pacific Blvd SW #102, Albany, OR 97321",503) 884-5011,https://www.instagram.com/theallintattooco,https://www.facebook.com/theallintattooco,https://www.tiktok.com/@allintattooco21,https://www.facebook.com/theallintattooco,Sodaville,OR,USA,N/A,4.9,2026-06-17 08:36:59
Big O' Tatties,9,"224 Airport Rd NE, Silverton, OR 97381",N/A,https://www.instagram.com/bigotatties,N/A,N/A,https://www.instagram.com/bigotatties,Sodaville,OR,USA,N/A,5.0,2026-06-17 08:40:11
Neighborhood Tattoo Parlor,0,"296 N 2nd St, Jefferson, OR 97352",N/A,https://instagram.com/claytontattooer,N/A,https://www.tiktok.com/@saraevetattoo,https://instagram.com/claytontattooer,Sodaville,OR,USA,N/A,0,2026-06-17 08:42:57
DieHard Piercing & Tattoo Studio,456,"224 SW Washington St, Albany, OR 97321",541) 967-7883,https://www.instagram.com/diehard_piercing_tattoo,https://www.facebook.com/p,N/A,https://www.diehardlife.com,Sodaville,OR,USA,N/A,4.8,2026-06-17 08:44:50
Morningstar Tattoo,31,"1113 Hill St SE suite i, Albany, OR 97322",N/A,https://www.instagram.com/masteringmyself,https://www.facebook.com/tattoosbymadisondoty,https://www.tiktok.com/@masteringmyself,https://linktr.ee/tattoosbymadisondoty,Sodaville,OR,USA,Tattoo.madi.17@gmail.com,4.9,2026-06-17 08:48:59
Passionate Craft Tattoo Studio,30,"420 SE 1st Ave Suite B, Albany, OR 97321",541) 409-6311,N/A,https://www.facebook.com/share,N/A,https://www.facebook.com/share/16NMPAAzJE,Sodaville,OR,USA,N/A,5.0,2026-06-17 08:51:22
Lighter shade of grey,17,"415 S Main St, Pendleton, OR 97801",541) 970-4109,N/A,https://www.facebook.com/Lighter-Shade-of-Grey-107985491963172,https://www.tiktok.com/@tatechtips,https://www.facebook.com/Lighter-Shade-of-Grey-107985491963172,Stanfield,OR,USA,N/A,4.5,2026-06-17 17:41:02
Maitland's Tattoo,36,"150 SE Dayton St, John Day, OR 97845",541) 965-9562,https://www.instagram.com/ridenourmaitland,https://www.facebook.com/groups,https://www.tiktok.com/@majesticinkmelcarrall,N/A,Stanfield,OR,USA,N/A,4.6,2026-06-17 17:42:12
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,https://www.instagram.com/p,https://www.facebook.com/undergroundtattoostudios,https://www.tiktok.com/@ryanjessemusic,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Stanfield,OR,USA,mapdetailscom@gmail.com,4.8,2026-06-17 17:43:49
Black Sigil Tattoo,13,"104 E Main St, Molalla, OR 97038",503) 893-2777,N/A,N/A,N/A,N/A,Stanfield,OR,USA,N/A,5.0,2026-06-17 17:45:25
TRUE GRIT TATTOO,18,"1741 SW Court Ave, Pendleton, OR 97801",971) 985-5002,N/A,http://www.facebook.com/truegritpendleton,https://www.tiktok.com/@true.grit.tattoo,http://www.facebook.com/truegritpendleton,Stanfield,OR,USA,N/A,4.8,2026-06-17 17:47:09
Sweet Home Tattoo,23,"1228 Main St, Sweet Home, OR 97386",503) 984-1576,https://www.instagram.com/sweethometattooshop,https://www.facebook.com/sweethometattooshop,https://www.tiktok.com/@sweet_home_tattoo,N/A,Stanfield,OR,USA,N/A,4.7,2026-06-17 17:48:55
Viridian Ink Tattoo,58,"116 S Molalla Ave, Molalla, OR 97038",971) 806-7801,https://www.instagram.com/viridianinktattoo,N/A,https://www.tiktok.com/@francescas.tattoos,https://viridianinktattoo.com,Stanfield,OR,USA,example@mysite.com; viridianinktattoo@gmail.com,5.0,2026-06-17 17:50:21
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,https://www.instagram.com/tattoosforever850,https://www.facebook.com/share,https://www.tiktok.com/@dontcallmejolenee,https://www.facebook.com/share/1B35vQmGa1,Stayton,OR,USA,Tattooerdad49@gmail.com; tattooerdad49@gmail.com,5.0,2026-06-17 17:52:50
Sink-Ink,61,"267 E Ida St, Stayton, OR 97383",503) 559-9003,https://instagram.com/mac_missa,https://facebook.com/SinkInkTattoo,https://www.tiktok.com/@neilpatel,http://www.sink-ink.com,Stayton,OR,USA,Bookingsinkink@gmail.com; bookingsinkink@gmail.com,4.8,2026-06-17 17:54:01
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,https://www.instagram.com/alwaysxforevertattoo,https://www.facebook.com/share,https://www.tiktok.com/@doldol_tattoo,https://www.facebook.com/share/1B35vQmGa1,Sublimity,OR,USA,Tattooerdad49@gmail.com; tattooerdad49@gmail.com,5.0,2026-06-17 17:57:35
Sink-Ink,61,"267 E Ida St, Stayton, OR 97383",503) 559-9003,https://instagram.com/mac_missa,https://facebook.com/SinkInkTattoo,https://www.tiktok.com/en,http://www.sink-ink.com,Sublimity,OR,USA,Bookingsinkink@gmail.com; bookingsinkink@gmail.com,4.8,2026-06-17 17:58:54
The Silverton Tattoo Co.,67,"208 E Main St, Silverton, OR 97381",971) 343-3333,N/A,https://www.facebook.com/silvertontattoo,N/A,https://www.facebook.com/silvertontattoo,Sublimity,OR,USA,N/A,4.6,2026-06-17 18:00:31
Wildcat Electric Tattoo,25,"1333 Main St, Philomath, OR 97370",541) 286-5550,https://www.instagram.com/wildcat_electric_tattoo,https://www.facebook.com/Wildcat.Ink,https://www.tiktok.com/@donebyself,https://form.jotform.com/250055512304140,Sublimity,OR,USA,email@yahoo.com; example@example.com,5.0,2026-06-17 18:01:44
All American Tattoo,124,"1742 Center St NE #1748, Salem, OR 97301",503) 365-8866,N/A,N/A,N/A,https://www.instagram.com/accounts/onetap,Sublimity,OR,USA,N/A,4.7,2026-06-17 18:03:43
Alchemy Tattoo Collective,155,"220 Liberty St NE, Salem, OR 97301",971) 599-5932,https://www.instagram.com/alchemytattoocollective_salem,https://www.facebook.com/alchemytattoosalem,https://www.tiktok.com/@alchemytattoocollective,http://www.alchemytattoosalem.com,Sublimity,OR,USA,N/A,4.6,2026-06-17 18:05:20
Big O' Tatties,9,"224 Airport Rd NE, Silverton, OR 97381",N/A,https://www.instagram.com/bigotatties,N/A,https://www.tiktok.com/en,https://www.instagram.com/bigotatties,Sublimity,OR,USA,bigotatties@gmail.com,5.0,2026-06-17 18:06:37
Desire Art and Ink Tattoo,127,"2310 Commercial St SE, Salem, OR 97302",503) 584-1626,https://www.instagram.com/sean_johnston_desire,https://www.facebook.com/desireartandink,https://www.tiktok.com/@loserstudios,https://www.desireartandink.com,Sublimity,OR,USA,tattoo@desireartandink.com,4.8,2026-06-17 18:07:53
Inclusion Ink,29,"167 High St SE, Salem, OR 97301",503) 383-8877,N/A,N/A,https://www.tiktok.com/@mollyburkeofficial,http://www.inclusioninktattoo.com,Sublimity,OR,USA,N/A,5.0,2026-06-17 18:09:34
Good Vibes Tattoo Co.,15,"1221 23rd St SE #170, Salem, OR 97302",N/A,http://instagram.com/goodvibestattooco,N/A,https://www.tiktok.com/@goodvibestattoostudio,http://instagram.com/goodvibestattooco,Sublimity,OR,USA,N/A,4.5,2026-06-17 18:10:52
Sweet Home Tattoo,23,"1228 Main St, Sweet Home, OR 97386",503) 984-1576,https://www.instagram.com/sweethometattooshop,https://www.facebook.com/groups,https://www.tiktok.com/@s_bernii,N/A,Sublimity,OR,USA,N/A,4.7,2026-06-17 18:12:17
P.ink - Salem Oregon fine line tattoos,49,"870 Commercial St SE, Salem, OR 97302",503) 428-7207,https://www.instagram.com/p.ink.tattoostudio,https://www.facebook.com/p.inkbeautystudiollc,https://www.tiktok.com/@p.ink.tattoostudio,https://linktr.ee/_p.ink,Sublimity,OR,USA,p.inktatstudio@gmail.com,5.0,2026-06-17 18:13:23
Fallen Cherub Tattoo Co.,13,"403 W 1st Ave Suite 1, Albany, OR 97321",541) 979-4660,https://www.instagram.com/fallencherubtattoo,https://www.facebook.com/share,https://www.tiktok.com/@fallencherubtattoo,https://www.facebook.com/share/15o9NtpH5C,Sublimity,OR,USA,Fallencherubtattoo@gmail.com; fallencherubtattoo@gmail.com,5.0,2026-06-17 18:15:10
SWORDFISH TATTOO,10,"1106 Pine St, Silverton, OR 97381",971) 227-7260,http://instagram.com/swordfishtattoo,N/A,https://www.tiktok.com/@sammillidgetattoo,http://swordfishtattoo.com,Sublimity,OR,USA,user@domain.com,5.0,2026-06-17 18:16:23
Lucky Squirrel Tattoo,86,"3341 Commercial St SE, Salem, OR 97302",503) 689-1980,N/A,https://www.facebook.com/luckysquirreltattoo503,https://www.tiktok.com/@jodieeyoung,https://www.facebook.com/luckysquirreltattoo503,Sublimity,OR,USA,N/A,4.7,2026-06-17 18:17:59
Dark Star Tattoo,110,"2360 State St, Salem, OR 97301",503) 763-9696,https://www.instagram.com/darkstartattoo.ca,https://www.facebook.com/darkstartattoosalem,https://www.tiktok.com/@darkstartat2,N/A,Sublimity,OR,USA,N/A,4.7,2026-06-17 18:19:40
Oregon Tattoo Co,227,"104 Commercial St SE, Salem, OR 97301",503) 365-0726,https://www.instagram.com/oregontattoocompany,https://www.facebook.com/oregontattoocompany,https://www.tiktok.com/@hails.tattoos,http://oregontattoo.top,Sublimity,OR,USA,N/A,4.7,2026-06-17 18:21:02
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,https://www.facebook.com/groups,https://www.tiktok.com/@rosannebecker,https://sundewtattoo.com,Sublimity,OR,USA,N/A,5.0,2026-06-17 18:22:48
Lucky Tiger Tattoo,35,"1333 Main St, Philomath, OR 97370",541) 929-6666,https://www.instagram.com/luckytigertattooparlor,N/A,https://www.tiktok.com/@lucky.tiger.tattoo,https://www.instagram.com/luckytigertattooparlor,Sublimity,OR,USA,N/A,4.6,2026-06-17 18:24:37
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,https://www.instagram.com/rebelrebeltattoo,https://www.facebook.com/groups,https://www.tiktok.com/@rebelmusetattoo,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Sublimity,OR,USA,mapdetailscom@gmail.com,4.8,2026-06-17 18:26:19
Roots Deep Tattoo,151,"2017 25th St SE, Salem, OR 97302",503) 385-1005,https://instagram.com/Rootsdeeptattoo,https://www.facebook.com/RootsDeepTattoo,https://www.tiktok.com/@theartistelement,https://www.rootsdeeptattoo.com,Sublimity,OR,USA,RootsDeepTattoos@gmail.com,4.8,2026-06-17 18:27:32
Black Sigil Tattoo,13,"104 E Main St, Molalla, OR 97038",503) 893-2777,https://www.instagram.com/ringowonnacott,https://www.facebook.com/p,https://www.tiktok.com/@sacredrebeltattoo,N/A,Sublimity,OR,USA,N/A,5.0,2026-06-17 18:29:05
PermaGrafix Tattoo,61,"2217 Santiam Hwy SE, Albany, OR 97322",541) 990-0826,https://www.instagram.com/p,https://www.facebook.com/permagrafixtattoo,https://www.tiktok.com/@permagrafix,http://www.permagrafix.com,Sublimity,OR,USA,N/A,4.5,2026-06-17 18:30:22
Ink Rich Tattoo,41,"1210 S Main St, Lebanon, OR 97355",541) 570-3370,https://www.instagram.com/inkrichtattoo,https://www.facebook.com/inkrichtattoo,https://www.tiktok.com/@inkavetattoos,N/A,Sublimity,OR,USA,N/A,5.0,2026-06-17 18:31:40
Limitless Tattoo,67,"251 Pacific Blvd SW, Albany, OR 97321",541) 220-3251,N/A,http://facebook.com/Limitlesstattoo,https://www.tiktok.com/@lovinmy2lile_s,http://facebook.com/Limitlesstattoo,Sublimity,OR,USA,N/A,4.8,2026-06-17 18:32:52
DieHard Piercing & Tattoo Studio,456,"224 SW Washington St, Albany, OR 97321",541) 967-7883,https://www.instagram.com/diehard_piercing_tattoo,https://www.facebook.com/DieHard-Piercing-Tattoo-Studio-132975783405517,N/A,https://www.diehardlife.com,Sublimity,OR,USA,N/A,4.8,2026-06-17 18:34:21
Tourniquet Tattoo,65,"260 SW Ferry St, Albany, OR 97321",541) 281-3390,N/A,https://www.facebook.com/share,https://www.tiktok.com/@athenajarman,https://www.facebook.com/share/UaBotpaY2WtfYE1V,Sublimity,OR,USA,N/A,5.0,2026-06-17 18:36:56
